,challenge_ID,programming_language,author_ID,Year,total_submissions
648,CI27425,1,AI566157,2008,561.0
649,CI26474,1,AI565666,2008,561.0
650,CI25776,1,AI563750,2007,560.0
651,CI25963,1,AI565336,2007,560.0
652,CI26184,1,AI565469,2003,560.0
653,CI25541,1,AI565048,2007,559.0
654,CI26856,1,AI565468,2004,558.0
655,CI27786,1,AI566371,2004,558.0
656,CI27182,1,AI565980,2008,557.0
657,CI25214,1,AI563991,2007,557.0
658,CI25297,1,AI564859,2007,556.0
659,CI24055,1,AI563719,2006,555.0
660,CI25403,1,AI564942,2007,554.0
661,CI26623,1,AI565783,2008,553.0
662,CI27956,1,AI566445,2008,552.0
663,CI26038,1,AI565396,2007,552.0
664,CI25625,1,AI563724,2007,551.0
665,CI25410,1,AI564062,2007,549.0
666,CI26923,1,AI565468,2002,549.0
667,CI26527,1,AI565706,2008,548.0
668,CI27549,1,AI566243,2008,548.0
669,CI24943,1,AI563790,2007,548.0
670,CI25065,1,AI564692,2007,546.0
671,CI26508,1,AI565694,2008,546.0
672,CI26179,1,AI565469,2003,545.0
673,CI25376,1,AI564919,2007,544.0
674,CI25999,1,AI565370,2008,542.0
675,CI27791,1,AI566371,2004,542.0
676,CI25528,1,AI565035,2007,541.0
677,CI27463,1,AI566186,2008,540.0
678,CI24058,1,AI564012,2006,540.0
679,CI25136,1,AI563732,2007,539.0
680,CI25305,1,AI564865,2007,539.0
681,CI26470,1,AI565662,2008,539.0
682,CI25008,1,AI564653,2007,538.0
683,CI25554,1,AI565058,2007,538.0
684,CI24523,1,AI564345,2006,538.0
685,CI23875,1,AI563780,2005,538.0
686,CI26053,1,AI563723,2008,537.0
687,CI27451,1,AI566175,2008,536.0
688,CI27806,1,AI566371,2004,536.0
689,CI26860,1,AI565468,2004,536.0
690,CI24921,1,AI564592,2007,536.0
691,CI24923,1,AI564594,2007,535.0
692,CI23535,2,AI563628,2007,534.0
693,CI23764,1,AI563655,2005,534.0
694,CI24891,1,AI564566,2007,534.0
695,CI25257,1,AI564827,2007,533.0
696,CI23837,1,AI563860,2005,532.0
697,CI28581,1,AI565133,2009,531.0
698,CI26843,1,AI565906,2005,531.0
699,CI27234,1,AI566017,2008,530.0
700,CI25221,1,AI564802,2007,530.0
701,CI25998,1,AI565369,2008,529.0
702,CI24986,1,AI563787,2007,528.0
703,CI26865,1,AI565468,2004,527.0
704,CI24251,1,AI564130,2006,527.0
705,CI24291,1,AI564149,2006,527.0
706,CI27262,1,AI565243,2008,525.0
707,CI25987,1,AI565358,2008,525.0
708,CI27670,1,AI566296,2004,524.0
709,CI26929,1,AI565468,2002,523.0
710,CI26096,1,AI565436,2008,522.0
711,CI27021,1,AI565908,1999,522.0
712,CI27383,1,AI566130,2008,520.0
713,CI27419,1,AI564270,2008,520.0
714,CI26824,1,AI565905,2005,520.0
715,CI28122,1,AI565691,2009,520.0
716,CI28202,1,AI565914,2009,519.0
717,CI24727,1,AI564457,2007,519.0
718,CI28374,1,AI566600,2009,519.0
719,CI26690,1,AI565657,2008,519.0
720,CI27652,1,AI566296,2004,519.0
721,CI25685,1,AI565153,2007,519.0
722,CI27190,1,AI565988,2008,518.0
723,CI27025,1,AI565908,1999,518.0
724,CI27797,1,AI566371,2004,518.0
725,CI24732,1,AI564461,2007,517.0
726,CI25319,1,AI564878,2007,516.0
727,CI26526,1,AI565705,2008,515.0
728,CI27438,1,AI566163,2008,515.0
729,CI25179,1,AI563732,2007,515.0
730,CI26969,1,AI565912,2005,514.0
731,CI25662,1,AI565138,2007,513.0
732,CI27783,1,AI566371,2004,513.0
733,CI25069,1,AI564695,2007,512.0
734,CI27448,1,AI566172,2008,512.0
735,CI25820,1,AI565247,2007,511.0
736,CI25824,1,AI565250,2007,511.0
737,CI27016,1,AI565914,2006,511.0
738,CI23484,1,AI563582,2006,509.0
739,CI25024,1,AI563918,2007,506.0
740,CI24859,1,AI564546,2005,505.0
741,CI26701,1,AI564588,2008,505.0
742,CI25097,1,AI564719,2007,504.0
743,CI24126,1,AI564047,2006,503.0
744,CI27399,1,AI564294,2008,503.0
745,CI28457,1,AI566650,2009,503.0
746,CI25238,1,AI564810,2007,502.0
747,CI23639,1,AI563712,2005,502.0
748,CI25630,1,AI564582,2007,502.0
749,CI26598,1,AI565764,2008,501.0
750,CI23803,1,AI563834,2006,501.0
751,CI24846,1,AI564278,2007,501.0
752,CI26338,1,AI565565,2008,499.0
753,CI25496,1,AI564207,2007,498.0
754,CI24329,1,AI564146,2006,497.0
755,CI27006,1,AI565908,2001,497.0
756,CI26656,2,AI565805,2008,496.0
757,CI26476,1,AI565668,2008,495.0
758,CI24775,1,AI564490,2007,494.0
759,CI25503,1,AI565015,2007,492.0
760,CI27810,1,AI566371,2004,492.0
761,CI26072,1,AI565416,2008,490.0
762,CI25980,1,AI565353,2007,490.0
763,CI26382,1,AI565598,2007,489.0
764,CI23532,1,AI563625,2006,489.0
765,CI25629,1,AI563922,2007,487.0
766,CI27938,1,AI566419,2003,487.0
767,CI24005,1,AI563878,2006,487.0
768,CI24470,1,AI564302,2006,486.0
769,CI25708,1,AI565173,2007,486.0
770,CI28531,1,AI566679,2009,486.0
771,CI27908,1,AI566419,2003,486.0
772,CI24322,1,AI564184,2004,485.0
773,CI28902,1,AI566822,2008,485.0
774,CI25441,1,AI564964,2007,484.0
775,CI26861,1,AI565468,2004,484.0
776,CI23674,1,AI563738,2005,483.0
777,CI26909,1,AI565468,2002,483.0
778,CI25188,1,AI564775,2007,483.0
779,CI23968,1,AI563948,2006,483.0
780,CI25961,1,AI565334,2007,482.0
781,CI26962,1,AI565911,2005,482.0
782,CI26848,1,AI565906,2005,482.0
783,CI28389,1,AI566609,2009,481.0
784,CI24872,1,AI564552,2007,481.0
785,CI24415,1,AI564210,2006,480.0
786,CI26870,1,AI565468,2004,479.0
787,CI24258,1,AI563687,2005,479.0
788,CI25283,1,AI564847,2007,479.0
789,CI28001,1,AI566455,2007,478.0
790,CI28190,1,AI566547,2009,478.0
791,CI26875,1,AI565468,2004,478.0
792,CI26199,1,AI565469,2003,478.0
793,CI28184,1,AI566544,2009,478.0
794,CI24045,1,AI563865,2006,477.0
795,CI25599,1,AI565092,2006,474.0
796,CI25279,1,AI563772,2007,473.0
797,CI24146,1,AI564059,2006,472.0
798,CI27794,1,AI566371,2004,472.0
799,CI23952,1,AI563938,2005,471.0
800,CI28579,1,AI564550,2009,471.0
801,CI27441,1,AI566166,2008,471.0
802,CI26439,2,AI564517,2008,470.0
803,CI25597,1,AI565090,2007,470.0
804,CI25691,1,AI565156,2008,470.0
805,CI23789,1,AI563750,2006,469.0
806,CI24013,1,AI563979,2006,469.0
807,CI23549,1,AI563641,2006,469.0
808,CI26821,1,AI565905,2005,468.0
809,CI23882,1,AI563891,2005,466.0
810,CI27026,1,AI565908,1999,465.0
811,CI26935,1,AI565468,2002,465.0
812,CI25220,1,AI564459,2007,464.0
813,CI27440,1,AI566165,2008,464.0
814,CI25983,1,AI563836,2008,464.0
815,CI26071,1,AI565415,2004,464.0
816,CI29018,1,AI566860,2009,463.0
817,CI24455,1,AI564277,2006,463.0
818,CI24114,1,AI563655,2006,462.0
819,CI26908,1,AI565468,2002,461.0
820,CI25234,1,AI563730,2007,460.0
821,CI24097,1,AI564033,2005,460.0
822,CI25104,1,AI564699,2007,460.0
823,CI27962,1,AI566448,2008,460.0
824,CI26461,1,AI563980,2008,460.0
825,CI26640,1,AI565794,2008,459.0
826,CI26910,1,AI565468,2002,459.0
827,CI27015,1,AI565908,2001,459.0
828,CI23928,1,AI563701,2006,458.0
829,CI26914,1,AI565468,2002,457.0
830,CI27618,1,AI565727,2008,456.0
831,CI23871,1,AI563882,2006,456.0
832,CI25750,1,AI564486,2007,455.0
833,CI25584,1,AI565082,2007,455.0
834,CI23785,1,AI563819,2006,455.0
835,CI25799,1,AI563712,2007,455.0
836,CI27789,1,AI566371,2004,453.0
837,CI25364,1,AI564869,2007,453.0
838,CI27923,1,AI566424,2009,453.0
839,CI25673,1,AI563777,2007,453.0
840,CI23690,1,AI563748,2005,453.0
841,CI27565,1,AI566254,2008,452.0
842,CI26869,1,AI565468,2004,451.0
843,CI25034,1,AI564617,2007,451.0
844,CI26987,1,AI565908,2001,450.0
845,CI27643,1,AI564418,2008,450.0
846,CI28357,1,AI566587,2009,449.0
847,CI24892,1,AI564567,2007,448.0
848,CI25048,2,,2007,447.0
849,CI24905,1,AI564580,2007,446.0
850,CI25167,1,AI564763,2007,446.0
851,CI27673,1,AI566297,2004,444.0
852,CI25369,1,AI564916,2006,444.0
853,CI24725,1,AI564455,2007,443.0
854,CI25926,1,AI565321,2008,443.0
855,CI27462,1,AI566185,2008,443.0
856,CI25726,1,AI565186,2008,442.0
857,CI25094,1,AI564699,2007,441.0
858,CI26289,1,AI564349,2008,441.0
859,CI25073,1,AI564699,2007,441.0
860,CI24993,2,AI564437,2007,440.0
861,CI23723,1,AI563691,2005,440.0
862,CI28046,1,AI563781,2009,440.0
863,CI24207,1,AI563940,2005,440.0
864,CI28106,1,AI565691,2009,439.0
865,CI24766,3,AI564485,2007,439.0
866,CI28526,1,AI563611,2009,439.0
867,CI27011,1,AI565908,2001,438.0
868,CI28117,1,AI565691,2009,437.0
869,CI24528,1,AI564345,2006,436.0
870,CI28107,1,AI565691,2009,435.0
871,CI26879,1,AI565907,2003,435.0
872,CI24886,1,AI564561,2007,435.0
873,CI28314,1,AI566572,2009,435.0
874,CI26679,1,AI565820,2008,435.0
875,CI26057,1,AI565402,2008,434.0
876,CI25089,1,AI564713,2007,434.0
877,CI24873,1,AI564069,2007,434.0
878,CI23954,1,AI563703,2003,433.0
879,CI27660,1,AI566297,2004,433.0
880,CI25247,1,AI563611,2007,432.0
881,CI24493,1,AI564275,2006,432.0
882,CI26868,1,AI565468,2004,432.0
883,CI24651,1,AI564402,2005,431.0
884,CI26952,1,AI565909,2005,431.0
885,CI27065,1,AI565924,2008,431.0
886,CI24173,1,AI564080,2006,431.0
887,CI24716,1,AI564447,2007,430.0
888,CI26023,1,AI565385,2008,430.0
889,CI27667,1,AI566296,2004,430.0
890,CI27450,1,AI566174,2000,429.0
891,CI23664,1,AI563729,2006,429.0
892,CI25207,1,AI564793,2007,429.0
893,CI26381,1,AI565597,2008,428.0
894,CI28041,1,AI566481,2009,428.0
895,CI25137,1,AI564743,2007,428.0
896,CI25052,1,AI564682,2007,428.0
897,CI25237,1,AI564809,2007,428.0
898,CI26858,1,AI565468,2004,426.0
899,CI26448,1,AI565646,2008,426.0
900,CI26395,1,AI565609,2008,426.0
901,CI28045,1,AI566484,2009,426.0
902,CI24972,1,AI564627,2007,426.0
903,CI24263,1,AI564134,2005,425.0
904,CI27782,1,AI566371,2004,425.0
905,CI24403,1,AI564252,2006,425.0
906,CI27562,1,AI566252,2008,425.0
907,CI27001,1,AI565908,2001,425.0
908,CI27241,1,AI563811,2008,425.0
909,CI27138,1,AI565960,2008,423.0
910,CI24400,1,AI564249,2006,423.0
911,CI28092,1,AI563701,2009,422.0
912,CI25399,1,AI564940,2007,422.0
913,CI26196,1,AI565469,2003,421.0
914,CI27255,1,AI566034,2008,421.0
915,CI25677,1,AI563730,2007,419.0
916,CI27601,1,AI566274,2008,419.0
917,CI25707,1,AI565172,2007,419.0
918,CI24341,1,AI564199,2006,419.0
919,CI25112,1,AI564729,2006,419.0
920,CI25331,1,AI564278,2007,419.0
921,CI26785,1,AI565887,2008,419.0
922,CI27960,1,AI566446,2008,418.0
923,CI26825,1,AI565905,2005,418.0
924,CI26172,1,AI565468,1999,417.0
925,CI24111,1,AI564039,2005,417.0
926,CI24964,1,AI563856,2007,416.0
927,CI25219,1,AI563709,2007,415.0
928,CI23659,1,AI563726,2006,415.0
929,CI25080,1,AI564705,2007,414.0
930,CI26468,1,AI565661,2008,414.0
931,CI26215,1,AI565468,1999,414.0
932,CI26505,1,AI565664,2008,413.0
933,CI27030,1,AI565908,1999,413.0
934,CI27932,1,AI563781,2009,412.0
935,CI25373,1,AI564918,2007,412.0
936,CI26822,1,AI565905,2005,411.0
937,CI26443,1,AI565642,2008,411.0
938,CI26330,1,AI565554,2008,411.0
939,CI25988,1,AI565359,2008,410.0
940,CI23622,1,AI563696,2005,410.0
941,CI24133,1,AI564053,2006,409.0
942,CI26877,1,AI565468,2004,409.0
943,CI27915,1,AI563965,2009,408.0
944,CI25235,1,AI564240,2007,408.0
945,CI27437,1,AI566162,2008,408.0
946,CI28924,1,AI566823,2008,407.0
947,CI26922,1,AI565468,2002,407.0
948,CI25564,1,AI565065,2007,406.0
949,CI27274,1,AI566049,2008,406.0
950,CI24849,1,AI564539,2007,405.0
951,CI26542,1,AI565719,2008,405.0
952,CI27662,1,AI566297,2004,405.0
953,CI26578,1,AI565749,2008,404.0
954,CI26645,1,AI565798,2008,404.0
955,CI27785,1,AI566371,2004,404.0
956,CI24340,1,AI564198,2006,403.0
957,CI26387,1,AI565600,2008,403.0
958,CI24730,1,AI564460,2007,403.0
959,CI27023,1,AI565908,1999,403.0
960,CI26314,1,AI564983,2008,403.0
961,CI26700,1,AI564549,2008,403.0
962,CI24772,2,AI563780,2007,402.0
963,CI24552,2,AI564365,2006,402.0
964,CI27012,1,AI565908,2001,402.0
965,CI25232,1,AI563724,2007,401.0
966,CI26384,1,AI565600,2008,401.0
967,CI25402,1,AI564941,2007,401.0
968,CI26918,1,AI565468,2002,400.0
969,CI23780,1,AI563815,2006,400.0
970,CI28580,1,AI564600,2009,399.0
971,CI27208,1,AI566002,2008,399.0
972,CI27251,1,AI566030,2008,398.0
973,CI25728,1,AI565117,2008,397.0
974,CI26401,3,AI565612,2008,397.0
975,CI24988,1,AI564640,2007,397.0
976,CI24010,1,AI563976,2006,396.0
977,CI24152,1,AI564062,2005,396.0
978,CI26625,1,AI565784,2008,396.0
979,CI26391,1,AI565605,2008,394.0
980,CI25717,1,AI565181,2007,394.0
981,CI26842,1,AI565906,2005,393.0
982,CI24918,1,AI564589,2007,392.0
983,CI25495,1,AI564206,2007,391.0
984,CI28897,1,AI566820,2009,391.0
985,CI25713,1,AI565178,2007,390.0
986,CI25273,1,AI563722,2007,390.0
987,CI25328,1,AI564887,2007,389.0
988,CI24705,2,AI564438,2007,389.0
989,CI24742,2,AI564466,2007,389.0
990,CI24984,1,AI564590,2007,389.0
991,CI24639,1,AI564256,2004,388.0
992,CI25122,1,AI564739,2007,388.0
993,CI25250,1,AI564821,2007,387.0
994,CI25577,1,AI564384,2007,387.0
995,CI24390,1,AI564240,2006,387.0
996,CI25397,1,AI564939,2007,386.0
997,CI25705,1,AI565170,2007,386.0
998,CI25205,1,AI564791,2007,385.0
999,CI26828,1,AI565905,2005,385.0
1000,CI26687,1,AI565825,2008,385.0
1001,CI24148,1,AI563826,2006,385.0
1002,CI27803,1,AI566371,2004,385.0
1003,CI26464,1,AI565657,2008,384.0
1004,CI26606,1,AI563703,2008,384.0
1005,CI23647,1,AI563659,2005,384.0
1006,CI25787,1,AI565218,2007,384.0
1007,CI28320,1,AI565964,2009,384.0
1008,CI27599,1,AI565872,2008,384.0
1009,CI26837,1,AI565905,2005,384.0
1010,CI24889,1,AI564564,2007,383.0
1011,CI24044,1,AI564002,2006,383.0
1012,CI26994,1,AI565908,2001,383.0
1013,CI25049,1,AI564679,2007,382.0
1014,CI25712,1,AI565177,2007,382.0
1015,CI25632,1,AI565116,2007,382.0
1016,CI27545,1,AI566239,2008,381.0
1017,CI28752,1,AI566780,2007,381.0
1018,CI23904,1,AI563908,2006,381.0
1019,CI25028,1,AI564670,2007,381.0
1020,CI24235,1,AI563765,2005,379.0
1021,CI27169,1,AI564013,2008,378.0
1022,CI28116,1,AI565691,2009,378.0
1023,CI25339,1,AI563576,2007,378.0
1024,CI27980,1,AI566448,2008,378.0
1025,CI28182,1,AI566542,2009,377.0
1026,CI23699,1,AI563756,2004,377.0
1027,CI26850,1,AI565906,2005,376.0
1028,CI23888,1,AI563895,2006,376.0
1029,CI25755,1,AI565202,2008,375.0
1030,CI24433,1,AI564273,2006,375.0
1031,CI28576,1,AI563724,2009,374.0
1032,CI25254,1,AI564825,2007,374.0
1033,CI24067,1,AI563836,2005,374.0
1034,CI27692,1,AI564345,2008,373.0
1035,CI25074,1,AI564700,2007,372.0
1036,CI26415,3,AI565625,2008,372.0
1037,CI23560,2,AI563652,2004,372.0
1038,CI24381,1,AI564232,2006,372.0
1039,CI27720,1,AI566325,2008,371.0
1040,CI25108,1,AI564689,2007,371.0
1041,CI28515,1,AI566616,2009,371.0
1042,CI27136,1,AI565468,2002,371.0
1043,CI25696,2,AI565161,2007,371.0
1044,CI26451,1,AI563913,2008,370.0
1045,CI25206,1,AI564792,2007,370.0
1046,CI23886,1,AI563894,2006,369.0
1047,CI23813,1,AI563841,2004,369.0
1048,CI26934,1,AI565468,2002,369.0
1049,CI25026,1,AI564668,2007,369.0
1050,CI27608,1,AI566275,2008,368.0
1051,CI27396,1,AI566139,2008,367.0
1052,CI25451,1,AI564978,2007,367.0
1053,CI26826,1,AI565905,2005,367.0
1054,CI27227,1,AI566012,2008,366.0
1055,CI23811,1,AI563839,2004,366.0
1056,CI24382,1,AI564233,2006,366.0
1057,CI27656,1,AI566297,2004,365.0
1058,CI26027,1,AI565389,2007,364.0
1059,CI26525,1,AI565704,2008,363.0
1060,CI25692,1,AI565157,2007,363.0
1061,CI28043,1,AI566482,2009,363.0
1062,CI24507,1,AI564284,2006,363.0
1063,CI25562,1,AI565063,2007,363.0
1064,CI25396,1,AI564938,2005,363.0
1065,CI25101,1,AI564723,2007,362.0
1066,CI27658,1,AI566297,2004,362.0
1067,CI24160,1,AI564068,2006,362.0
1068,CI27024,1,AI565908,1999,362.0
1069,CI26639,1,AI565404,2008,361.0
1070,CI25832,1,AI565257,2007,361.0
1071,CI27744,1,AI566349,2008,361.0
1072,CI24511,1,AI563576,2006,361.0
1073,CI28167,1,AI564240,2009,361.0
1074,CI24877,1,AI564554,2007,360.0
1075,CI24675,1,AI564421,2006,360.0
1076,CI28350,1,AI566583,2009,360.0
1077,CI28358,1,AI566588,2009,360.0
1078,CI24894,1,AI564569,2007,360.0
1079,CI25539,1,AI565046,2007,359.0
1080,CI24380,1,AI564231,2006,359.0
1081,CI24844,1,AI563604,2007,359.0
1082,CI26780,1,AI565885,2008,359.0
1083,CI26139,1,AI564805,2008,358.0
1084,CI27975,1,AI566446,2008,358.0
1085,CI25500,1,AI565013,2007,358.0
1086,CI26688,1,AI565826,2008,358.0
1087,CI25543,1,AI565050,2007,358.0
1088,CI25964,1,AI565337,2007,357.0
1089,CI25263,1,AI564832,2007,357.0
1090,CI27207,2,AI563596,2008,357.0
1091,CI25710,1,AI565175,2007,357.0
1092,CI24902,1,AI564577,2007,357.0
1093,CI25458,1,AI564983,2007,357.0
1094,CI27045,1,AI565908,1999,356.0
1095,CI27993,1,AI566449,2009,355.0
1096,CI24080,1,AI563698,2006,355.0
1097,CI24367,1,AI564223,2006,355.0
1098,CI27258,1,AI566037,2008,355.0
1099,CI25428,1,AI563787,2007,355.0
1100,CI24550,2,AI564363,2006,354.0
1101,CI26592,1,AI565760,2008,354.0
1102,CI24937,1,AI564606,2007,354.0
1103,CI25699,1,AI565164,2007,354.0
1104,CI28197,1,AI566552,2009,354.0
1105,CI28089,1,AI566504,2009,354.0
1106,CI27778,1,AI566371,2004,353.0
1107,CI25993,1,AI565364,2008,352.0
1108,CI26927,1,AI565468,2002,352.0
1109,CI25425,1,AI564292,2007,352.0
1110,CI28729,1,AI566767,2009,352.0
1111,CI26411,3,AI565622,2008,351.0
1112,CI25660,1,AI565136,2007,351.0
1113,CI26827,1,AI565905,2005,351.0
1114,CI24180,1,AI564085,2006,351.0
1115,CI23936,1,AI563930,2004,350.0
1116,CI28137,1,AI564266,2009,350.0
1117,CI28585,1,AI563710,2009,350.0
1118,CI27453,3,AI566177,2008,349.0
1119,CI26180,1,AI565469,2003,349.0
1120,CI27807,1,AI566371,2004,349.0
1121,CI28062,1,AI566494,2009,349.0
1122,CI24430,1,AI564270,2006,348.0
1123,CI27072,1,AI565929,2008,348.0
1124,CI27809,1,AI566371,2004,348.0
1125,CI26133,1,AI565460,2008,347.0
1126,CI27416,1,AI565388,2008,347.0
1127,CI23661,1,AI563728,2006,347.0
1128,CI23609,2,AI563653,2002,347.0
1129,CI25098,1,AI564720,2007,347.0
1130,CI26682,1,AI564061,2008,347.0
1131,CI23740,1,AI563786,2006,346.0
1132,CI25258,1,AI564828,2007,346.0
1133,CI23703,1,AI563758,2006,346.0
1134,CI24774,1,AI564489,2005,346.0
1135,CI26964,1,AI565912,2005,345.0
1136,CI24257,1,AI564132,2005,343.0
1137,CI27007,1,AI565908,2001,343.0
1138,CI25651,1,AI565129,2007,342.0
1139,CI27033,1,AI565908,1999,342.0
1140,CI24906,1,AI564581,2007,342.0
1141,CI24638,1,AI563576,2004,341.0
1142,CI26986,1,AI565908,2001,341.0
1143,CI25506,1,AI565016,2007,341.0
1144,CI23531,1,AI563624,2006,341.0
1145,CI26100,1,AI565439,2008,340.0
1146,CI25966,1,AI565339,2007,340.0
1147,CI25570,1,AI565071,2007,340.0
1148,CI25375,1,AI563931,2007,339.0
1149,CI24978,1,AI564633,2007,339.0
1150,CI27916,1,AI564580,2009,339.0
1151,CI25510,1,AI565020,2007,338.0
1152,CI23506,1,AI563602,2002,338.0
1153,CI25139,1,AI564745,2007,338.0
1154,CI26675,1,AI565818,2008,338.0
1155,CI24001,1,AI563886,2003,338.0
1156,CI24970,1,AI564625,2007,338.0
1157,CI25479,1,AI564997,2007,338.0
1158,CI25355,2,AI564904,2007,337.0
1159,CI24734,1,AI564462,2007,336.0
1160,CI24368,1,AI564215,2006,336.0
1161,CI24356,1,AI564212,2006,336.0
1162,CI24622,1,AI563576,2004,336.0
1163,CI28802,1,AI566785,2009,336.0
1164,CI25958,1,AI565331,2007,335.0
1165,CI24771,2,AI563576,2007,335.0
1166,CI24389,1,AI564239,2006,335.0
1167,CI26991,1,AI565908,2001,335.0
1168,CI26528,1,AI565707,2008,335.0
1169,CI24203,1,AI564102,2002,335.0
1170,CI27047,1,AI565908,1999,334.0
1171,CI27553,1,AI566246,2008,334.0
1172,CI24272,1,AI564138,2006,334.0
1173,CI23692,1,AI563750,2005,333.0
1174,CI27965,1,AI566448,2008,333.0
1175,CI26670,1,AI565814,2008,333.0
1176,CI24890,1,AI564565,2007,333.0
1177,CI24841,1,AI564135,2007,333.0
1178,CI25033,1,AI564674,2007,332.0
1179,CI27488,1,AI566207,2008,332.0
1180,CI26619,1,AI565321,2008,331.0
1181,CI26076,1,AI565420,2008,331.0
1182,CI27157,1,AI563994,2008,331.0
1183,CI23893,1,AI563897,2004,331.0
1184,CI26256,1,AI565497,2008,330.0
1185,CI26049,1,AI563781,2008,330.0
1186,CI27174,1,AI565975,2008,330.0
1187,CI23963,1,AI563943,2006,329.0
1188,CI25730,1,AI563911,2008,328.0
1189,CI26041,1,AI565398,2008,328.0
1190,CI26863,1,AI565468,2004,328.0
1191,CI26853,1,AI565906,2005,328.0
1192,CI25785,1,AI565218,2007,327.0
1193,CI26504,1,AI565692,2008,327.0
1194,CI27958,1,AI566446,2008,327.0
1195,CI27270,1,AI566045,2008,326.0
1196,CI25042,1,AI563840,2007,326.0
1197,CI26967,1,AI565912,2005,326.0
1198,CI23493,1,AI563591,2002,326.0
1199,CI25066,1,AI564690,2007,325.0
1200,CI27224,1,AI565996,2008,325.0
1201,CI25499,1,AI565012,2007,325.0
1202,CI24845,1,AI564536,2007,325.0
1203,CI23716,1,AI563768,2004,324.0
1204,CI23551,2,AI563643,2007,323.0
1205,CI25391,1,AI564933,2007,323.0
1206,CI26073,1,AI565417,2008,323.0
1207,CI24512,1,AI563576,2006,323.0
1208,CI27446,1,AI566170,2008,322.0
1209,CI24246,1,AI563790,2006,322.0
1210,CI28921,1,AI566823,2008,321.0
1211,CI25869,1,AI564292,2007,321.0
1212,CI26506,1,AI565693,2008,321.0
1213,CI26410,3,AI565621,2008,321.0
1214,CI23846,1,AI563865,2002,321.0
1215,CI27661,1,AI566298,2004,321.0
1216,CI27129,1,AI565956,2008,320.0
1217,CI25006,1,AI564652,2007,320.0
1218,CI24874,1,AI564069,2007,320.0
1219,CI24249,1,AI564129,2005,319.0
1220,CI27158,1,AI565968,2008,319.0
1221,CI25217,1,AI563744,2007,319.0
1222,CI26871,1,AI565468,2004,319.0
1223,CI27655,1,AI566297,2004,319.0
1224,CI25067,1,AI564693,2007,318.0
1225,CI24464,1,AI564297,2006,318.0
1226,CI24975,1,AI564630,2007,318.0
1227,CI26937,1,AI565468,2002,318.0
1228,CI26609,1,AI565771,2008,318.0
1229,CI26878,1,AI565907,2003,318.0
1230,CI23545,1,AI563637,2007,318.0
1231,CI26305,1,AI565540,2008,317.0
1232,CI25352,1,AI564901,2007,317.0
1233,CI28317,1,AI563815,2009,316.0
1234,CI25796,1,AI564862,2007,316.0
1235,CI24566,2,AI564377,2006,315.0
1236,CI24834,1,AI564531,2006,315.0
1237,CI23955,1,AI563940,2003,315.0
1238,CI25010,1,AI564655,2007,315.0
1239,CI26280,1,AI565520,2008,315.0
1240,CI23748,1,AI563794,2005,315.0
1241,CI24384,1,AI564235,2006,315.0
1242,CI25113,1,AI564730,2007,315.0
1243,CI24409,1,AI564256,2006,314.0
1244,CI26511,1,AI565695,2008,314.0
1245,CI24895,1,AI564570,2007,314.0
1246,CI25857,1,AI565274,2007,314.0
1247,CI24558,2,AI564371,2006,314.0
1248,CI27668,1,AI566296,2004,314.0
1249,CI24936,1,AI564605,2007,314.0
1250,CI25900,1,AI565306,2007,313.0
1251,CI28969,1,AI566844,2006,313.0
1252,CI26250,1,AI565492,2008,312.0
1253,CI25863,1,AI565279,2007,312.0
1254,CI28584,1,AI566251,2009,312.0
1255,CI24583,1,AI564389,2004,312.0
1256,CI26294,1,AI565532,2008,311.0
1257,CI27215,1,AI566005,2008,311.0
1258,CI24935,1,AI564604,2007,311.0
1259,CI27406,1,AI566148,2008,311.0
1260,CI25083,1,AI564708,2007,311.0
1261,CI24851,1,AI564541,2006,311.0
1262,CI27502,1,AI566216,2008,311.0
1263,CI25278,1,AI564843,2007,311.0
1264,CI24193,1,AI564094,2006,311.0
1265,CI25996,1,AI565367,2008,311.0
1266,CI26985,1,AI565908,2001,310.0
1267,CI25329,1,AI564888,2007,310.0
1268,CI27036,1,AI565908,1999,310.0
1269,CI26872,1,AI565468,2004,310.0
1270,CI24231,1,AI563924,2004,310.0
